54	16364	228.795	96.189	1097.78	1383.4	1373.2	1082.31	0	50.6009	841.614	
56	16159	244.013	85.6853	1163.62	1446.56	1356.02	1049.38	0	52.3743	869.989	
59	15868	266.889	86.2486	1142.11	1428.22	1401.37	1111.36	0	54.9811	911.698	
61	15685	230.666	77.1375	1149.06	1455.15	1394.84	1129.68	0	56.7041	939.266	
64	15425	235.332	75.8944	1182.17	1496.53	1484.54	1177.05	0	59.2587	980.139	
67	15181	230.749	70.7975	1193.4	1602.66	1436.33	1236.35	0	61.8349	1021.36	
70	14952	242.71	68.4142	1325.64	1744.25	1534.98	1316.41	0	64.3743	1061.99	
73	14735	223.074	72.4098	1227.42	1661.21	1512.11	1427.82	0	66.9044	1102.47	
76	14530	228.424	65.8637	1216.45	1714.87	1425.81	1343.29	0	69.3999	1142.4	
79	14336	248.675	64.1353	1961.64	1716.1	1422.22	1383.37	0	71.8997	1182.4	
83	14092	225.447	59.2817	1423.72	1821.03	1362.26	1450.89	0	75.223	1235.57	
87	13863	222.895	58.181	1447.09	2140.59	1366.66	1508.19	0	78.4624	1287.4	
91	13648	231.389	56.1101	1473.04	1917.2	1352.29	1580.08	0	81.6723	1338.76	
95	13445	219.412	54.5466	1467.46	2026.18	1359.02	1682.63	0	84.8849	1390.16	
99	13253	227.722	54.0423	1422.32	2164.57	1292.01	1966.35	0	88.0486	1440.78	
103	13072	236.536	53.762	1473.38	2138.54	1284.58	1798.12	0	91.158	1490.53	
108	12858	243.584	57.1953	1692.18	2176.39	1764.97	1894.62	0	95.0257	1552.41	
112	12697	238.797	65.0962	1876.9	2107.51	1998.74	1668.82	0	98.1716	1602.75	
117	12505	254.778	64.176	1957.22	1992.24	2273.89	1585.77	0	101.949	1663.18	
123	12290	302.848	65.3178	2141.17	2034.09	2315.87	1637.51	0	106.43	1734.89	
128	12120	221.782	65.7114	2054.04	2073.6	2373.51	1694.22	0	110.161	1794.57	
134	11929	248.302	61.8973	2254.76	2196.83	2340.77	1737.78	0	114.585	1865.36	
140	11748	233.146	59.004	2253.23	2256.3	2338.87	1810.27	0	118.974	1935.58	
146	11578	279.668	62.0148	2253.67	2321.13	2408.71	1873.55	0	123.216	2003.46	
152	11417	247.613	57.6241	2222.48	2361.57	2399.14	1933.26	0	127.426	2070.82	
159	11240	224.555	58.4061	2236.12	2404.8	2375.53	1953.38	0	132.213	2147.41	
166	11073	246.184	52.8508	2196.97	2642.01	2350.04	2015.17	0	137.135	2226.17	
173	10915	246.816	51.1806	2331.75	2707.74	2406.41	2186.07	0	141.81	2300.95	
181	10744	268.522	52.0182	2284.25	2712.21	2357.5	2251.86	0	147.079	2385.26	
189	10584	231.481	49.8721	2217.88	2908.26	2321.71	2351.47	0	152.311	2468.98	
197	10432	234.087	50.1863	2352.38	3069.21	2262.37	2402.61	0	157.485	2551.75	
206	10272	218.166	47.3608	2289.33	3041.28	2187.11	2478.39	0	163.138	2642.21	
215	10120	259.289	44.0923	2368.48	3264.72	2230.53	2712.94	0	168.76	2732.16	
225	9961	246.762	44.2785	2314.13	3339.83	2300.57	3030.32	0	174.743	2827.89	
235	9812	264.676	46.1029	2368.83	3504.38	2107.93	2952.91	0	180.736	2923.78	
245	9670	236.298	46.4504	2520.99	3858.32	2352.12	3551.4	0	186.528	3016.45	
256	9524	233.83	52.7368	2838.41	3402.25	2937.63	2753.78	0	192.766	3116.26	
267	9385	254.662	60.3365	3302.29	3062.01	3473.31	2509.43	0	198.917	3214.67	
279	9243	234.123	59.551	3313.53	3007.9	3753	2520.39	0	205.522	3320.36	
292	9098	220.048	55.2888	3356.12	3261.6	4006.38	2762.91	0	212.487	3431.79	
304	8971	226.285	56.0835	3413.55	3225.17	3777.17	2659.01	0	218.676	3530.81	
318	8832	221.694	55.223	3329.6	3357.9	3863.9	2736.53	0	225.653	3642.44	
332	8700	221.264	52.1167	3550.34	3622.3	3887.13	2859.89	0	232.594	3753.51	
347	8568	233.66	47.8457	3532.56	3548.9	3741.01	2861.93	0	239.733	3867.73	
362	8442	215.707	50.96	6228.38	3822.44	3900.14	3055.08	0	246.82	3981.13	
378	8316	250.241	48.1363	4670.63	3795.45	3801.95	3116.16	0	254.002	4096.03	
395	8190	226.618	47.3025	4489.5	3853.72	3755.56	3195.24	0	261.703	4219.25	
412	8071	219.304	44.5789	4534.88	3995.66	3817.74	3326.11	0	268.937	4334.99	
431	7945	233.354	42.6777	4547.26	4091.25	3747.77	3488.11	0	276.829	4461.27	
450	7827	229.973	40.9471	4453.17	4271.62	3904.69	3772.2	0	284.587	4585.39	
470	7710	230.48	42.4009	4521.14	4451.1	3752.01	3788.33	0	292.468	4711.49	
490	7599	222.661	40.3686	4602.32	4714.83	3599.82	3891.3	0	299.845	4829.52	
512	7483	218.763	41.4544	4776.69	5033.28	3706.94	4087.53	0	308.031	4960.5	
535	7370	221.031	38.599	4804.61	5151.02	3603.12	4388.2	0	315.948	5087.16	
558	7263	232.273	38.7939	4841.8	5458.63	3633.76	4700.81	0	323.902	5214.42	
583	7153	229.694	36.0496	4863.41	5902	3505.24	5287.15	0	332.165	5346.63	
609	7045	231.796	37.9123	4722.36	6226.12	3506.17	5326.05	0	340.22	5475.52	
636	6940	224.64	36.865	4794.38	6608.93	3553.75	5802.45	0	348.602	5609.63	
664	6836	249.415	35.8939	4880.49	6912.23	3459.04	6177.88	0	356.773	5740.36	
693	6735	223.756	37.3222	4986.79	7462.06	3418.11	6633.41	0	365.196	5875.13	
724	6634	230.479	37.9414	5039.04	7497.29	3694.75	6877.9	0	373.521	6008.34	
756	6535	221.729	42.6424	5714.31	7031.06	4315.84	6312.47	0	381.845	6141.52	
790	6435	235.742	45.1133	6378.55	5982.75	5088.27	4995.18	0	390.672	6282.75	
825	6339	226.376	45.6916	6536.68	5350.21	5578.32	4472.47	0	399.1	6417.61	
861	6246	226.385	43.102	6426.67	5412.9	5632.56	4347.42	0	407.422	6550.75	
899	6152	229.681	41.0892	6482.12	5248.37	5796.33	4520.97	0	416.167	6690.67	
939	6060	226.568	42.485	6571.78	5282.51	5628.38	4418.81	0	424.68	6826.89	
981	5968	227.379	39.4833	6561.49	5545.24	5678.62	4599.87	0	433.149	6962.38	
1024	5880	232.143	37.6199	6607.99	5700	5839.63	4867.01	0	441.919	7102.71	
1069	5793	243.225	38.1442	6983.43	5731.75	5630.42	4821.85	0	450.448	7239.16	
1117	5705	233.304	35.5067	6827.87	5873.27	5665.73	4923.23	0	458.879	7374.06	
1166	5620	231.495	34.8805	6634.7	6572.78	5614.41	5025.44	0	467.732	7515.72	
1218	5536	229.227	34.2335	6749.1	6036.13	5713.33	5166.73	0	476.449	7655.19	
1272	5453	235.283	31.6133	7691.18	6614.16	5796.63	5380.34	0	484.953	7791.25	
1328	5372	238.831	31.05	7101.45	6319.43	5586.56	5379.75	0	493.171	7922.73	
1387	5291	229.068	31.3962	6910.04	6652.05	5617.65	5516.16	0	502.243	8067.89	
1448	5212	230.814	29.0025	7154.83	6801.42	5742.33	5698.2	0	510.511	8200.17	
1512	5135	222.006	28.8043	7062.12	6824.54	5610.32	5849.07	0	519.251	8340.02	
1579	5058	230.328	27.2318	7263.74	7101.23	5672.6	6569.59	0	527.762	8476.19	
1649	4982	222.2	25.87	7339.82	7156.36	5709.96	6171.42	0	536.629	8618.07	
1722	4907	239.658	26.06	7180.56	7541.47	5711.84	6359.89	0	545.423	8758.77	
1798	4834	223.211	26.6008	7313.82	7827.68	6033.51	6782.58	0	553.626	8890.01	
1878	4762	237.505	26.3262	7667.79	8117.39	5816.67	6884.08	0	562.279	9028.46	
1961	4691	225.325	24.3396	7472.82	8207.63	5793.65	7128.12	0	571.137	9170.19	
2048	4620	225.758	23.9435	7668.4	8508.44	5940.91	7526.84	0	579.579	9305.27	
2139	4551	223.467	24.5499	8024.83	10534.6	5876.51	8922.87	0	588.334	9445.34	
2233	4483	238.233	23.4126	8315.41	9608.07	5859.02	8029.67	0	597.179	9586.87	
2332	4416	223.279	22.644	8649.91	9833.33	6088.54	8508.61	0	605.719	9723.51	
2435	4350	224.138	21.9341	7765.75	9575.4	5864.37	8580.46	0	614.111	9857.78	
2543	4285	222.404	22.2239	7838.97	10011	5842.01	8746.09	0	623.133	10002.1	
2656	4221	223.17	21.0047	7769.25	11302.8	5658.61	9032.69	0	631.727	10139.6	
2774	4157	232.139	21.1597	7953.09	10688	5833.05	9346.16	0	640.081	10273.3	
2896	4096	223.145	21.0051	7909.18	10878.4	5572.51	9626.46	0	648.966	10415.5	
3025	4034	230.54	20.4806	8223.1	11531.2	5628.66	10612.8	0	657.745	10555.9	
3158	3974	222.194	20.1271	8088.58	11951.7	5695.77	10469	0	666.41	10694.6	
3298	3915	225.798	18.8895	8191.32	12543.6	6009.2	11110.1	0	675.028	10832.4	
3444	3856	221.992	19.4263	8436.2	12768.4	5740.66	11361.3	0	684.019	10976.3	
3597	3798	223.275	18.8683	8508.95	13096.4	5586.36	11825.2	0	692.145	11106.3	
3756	3741	232.825	19.2878	9023.79	14298	5772.52	12679.5	0	700.737	11243.8	
3922	3686	228.703	18.6202	8620.73	14695.1	5808.19	13162.5	0	709.497	11383.9	
4096	3630	334.16	18.8588	8490.91	15411.3	5512.95	13314	0	717.945	11519.1	
4277	3576	240.772	18.3787	8625.84	15600.1	5657.16	14191.6	0	726.749	11660	
4467	3522	245.031	18.7338	8944.63	16310.9	5527.54	15204.7	0.00596252	734.381	11782.1	
4664	3470	230.548	18.1041	8984.44	16574.1	5445.53	15149.9	0.0417867	738.395	11846.3	
4871	3418	262.727	18.2662	8960.8	16175.8	5468.4	15293.7	0.256875	723.001	11600	
5087	3367	231.66	18.4267	8532.22	14301.2	5240.87	13074	1.01426	654.079	10497.3	
5312	3316	224.97	19.4423	6402.59	11265.7	5419.18	10392.6	2.07419	562.626	9034.01	
5547	3267	243.955	19.7896	5718.7	8158.56	4857.67	6948.88	3.14509	482.449	7751.18	
5793	3218	234.307	19.5906	5723.12	6317.59	4737.73	5518.65	3.67309	461.87	7421.92	
6049	3170	223.028	19.0434	5701.89	6318.61	4937.85	5388.01	3.88991	475.766	7644.25	
6317	3122	237.988	18.627	5818.71	6922.49	5201.47	5943.95	3.92889	504.662	8106.6	
6597	3076	241.547	18.3981	6699.61	7902.8	5462.29	6532.18	3.93758	534.357	8581.71	
6889	3030	241.254	17.8005	6244.55	8131.68	5379.54	7040.26	3.93234	563	9040.01	
7194	2984	223.525	17.7618	6720.84	9150.8	5327.41	7634.72	3.92359	589.75	9468.01	
7512	2940	223.469	17.0322	6511.9	9700.34	5361.22	8453.74	3.92993	614.353	9861.64	
7845	2896	238.26	16.806	6577.35	10706.8	5655.04	9742.75	3.93301	637.529	10232.5	
8192	2852	228.261	16.4039	6747.55	11269.6	5385.34	10174.3	3.93093	659.423	10582.8	
8555	2810	223.132	15.9456	6896.09	12447	5480.78	11163	3.93238	680.714	10923.4	
8933	2768	221.821	16.0354	7158.24	13433.5	5441.84	12343.2	3.931	700.225	11235.6	
9329	2726	238.078	15.6806	6795.3	15035.2	5425.17	13591	3.94057	718.857	11533.7	
9742	2686	239.017	15.7743	6912.51	15613.2	5335.07	14224.5	4.086	724.74	11627.8	
10173	2645	235.539	15.6022	7015.5	15020.4	5466.92	13629.9	4.84045	676.096	10849.5	
10624	2606	227.168	16.5719	6684.96	10446.7	4921.72	9325.02	6.59248	554.33	8901.27	
11094	2567	236.073	16.496	6421.5	6876.9	4788.86	6129.33	8.07752	484.001	7776.02	
11585	2529	228.549	16.8491	8090.55	10158.2	6586.79	8739.03	8.43614	512.134	8226.15	
12098	2491	374.147	15.9131	6731.03	8210.36	5765.15	7896.43	8.46889	560.097	8993.55	
12634	2453	229.107	15.2	7130.45	9924.58	5594.78	8501.83	8.47004	604.363	9701.81	
13193	2417	225.486	14.9081	6769.96	11618.5	5537.44	9781.96	8.44435	644.6	10345.6	
13777	2381	239.395	14.8161	8307.01	15290.6	6021	12618.6	8.46745	679.675	10906.8	
14387	2345	287.846	15.9594	7426.87	14811.5	5895.52	13533	8.48486	709.678	11386.8	
15024	2310	228.139	15.1209	8943.29	16624.2	5821.21	14712.6	8.82857	710.413	11398.6	
15689	2275	230.769	14.3423	6795.6	11738.5	4799.56	10512.1	10.5978	603.682	9690.91	
16384	2241	226.238	14.5809	6208.39	7403.84	4674.7	6351.18	12.7385	500.882	8046.12	
17109	2208	240.036	14.4889	6872.28	7790.76	5159.42	6913.5	13.2024	539.938	8671.01	
17867	2175	247.356	13.9558	6953.56	9390.8	5411.49	8428.97	13.246	601.479	9655.67	
18658	2142	240.896	13.6721	7151.26	11581.2	5492.53	10296	13.2376	656.559	10536.9	
19484	2110	245.498	13.6073	7341.23	14093.4	5369.19	12357.8	13.2645	701.299	11252.8	
20347	2079	227.994	13.4853	7703.22	14282.8	5243.87	13057.7	13.9586	685.815	11005	
21247	2048	229.98	13.7163	6770.02	9518.07	4839.36	8562.5	16.4736	550.218	8835.48	
22188	2017	271.195	13.7857	6815.57	7968.77	4995.04	6697.07	17.9489	530.789	8524.63	
23170	1987	228.988	13.4599	7466.53	10186.2	5602.42	10412.7	18.082	606.597	9737.55	
24196	1957	236.587	13.2584	7714.87	12872.3	5587.12	11262.6	18.0726	673.307	10804.9	
25268	1928	241.701	13.0941	7549.27	14506.7	5282.16	12838.7	18.5316	694.045	11136.7	
26386	1899	236.44	13.1895	7119.54	10101.6	4743.02	9100.58	20.9989	570.282	9156.51	
27554	1870	228.877	13.1579	5088.24	8016.58	4974.33	6971.12	22.8086	544.148	8738.37	
28774	1842	228.013	12.8463	7323.56	10766.6	5433.77	9424.54	22.9473	632.915	10158.6	
30048	1815	227.548	12.7373	7856.75	14039.7	5496.97	12641.3	23.0512	696.922	11182.7	
31379	1788	229.306	12.7012	7423.94	11719.2	5195.75	10582.2	25.2343	602.408	9670.53	
32768	1761	231.687	12.775	5270.3	8220.33	5228.28	7363.43	27.6422	543.056	8720.89	
34219	1735	228.818	12.5107	8568.88	11536.6	5654.18	10391.4	27.8744	643.722	10331.5	
35734	1709	229.374	12.5548	7806.9	14307.8	5496.78	12694.6	28.3839	687.06	11025	
37316	1683	237.077	12.5232	5046.94	8889.48	5003.57	8199.05	31.653	547.34	8789.44	
38968	1658	228.589	12.4795	5577.8	10234.6	5422.8	9061.52	32.7998	608.347	9765.56	
40693	1633	229.026	12.3178	8186.16	13489.3	5624	12968.2	33.1231	688.607	11049.7	
42495	1609	229.335	12.3357	5193.29	9438.16	4809.82	8321.94	36.3642	559.657	8986.51	
44376	1585	228.391	12.3033	5483.91	10089.6	5323.66	9101.58	37.7628	618.281	9924.5	
46341	1561	242.793	12.2294	7920.56	13470.9	5839.21	12258.2	38.5964	670.961	10767.4	
48393	1538	249.025	12.2887	5216.51	8821.85	5145.64	7837.45	42.1931	555.655	8922.48	
50535	1515	248.185	12.0903	5815.84	12237	5794.06	11716.8	42.804	670.405	10758.5	
52773	1492	234.584	12.0621	5393.43	10030.8	4869.97	9036.19	45.8197	577.004	9264.06	
55109	1470	248.98	12.0696	5636.05	10882.3	5292.52	9772.79	47.6456	634.873	10190	
57549	1448	232.044	12.1335	5408.84	12092.5	5219.61	10864.6	49.8902	613.363	9845.8	
60097	1426	232.819	12.0511	5801.54	11905.3	5545.58	9712.48	52.5168	620.295	9956.72	
62757	1405	238.434	12.0241	5940.93	11960.9	5148.04	10780.1	54.6982	621.345	9973.52	
65536	1384	226.879	12.008	5919.08	11223.3	5580.2	10036.1	57.6293	628.063	10081	
68438	1363	232.575	11.9776	5826.85	10969.2	5123.99	9798.97	60.4718	596.903	9582.45	
71468	1343	221.891	11.9863	5921.07	11971	5874.16	11772.9	62.7923	656.35	10533.6	
74632	1322	244.327	11.7883	5447.05	9180.03	5260.97	8628.59	66.7821	576.243	9251.89	
77936	1303	227.936	11.732	5620.11	12102.1	5272.45	11174.2	68.9563	643.414	10326.6	
81386	1283	223.694	11.782	5738.89	11518.3	5458.3	9939.2	72.6274	631.333	10133.3	
84990	1264	243.671	11.7949	5920.89	9746.04	5142.41	9011.08	76.6084	577.195	9267.13	
88752	1245	232.129	11.7875	5669.08	12357.4	5557.43	11131.7	79.4466	627.276	10068.4	
92682	1226	237.357	11.8075	5871.13	12181.1	5576.67	11407	83.0685	649.255	10420.1	
96785	1208	230.132	11.7531	5987.58	10875	5355.13	9572.85	87.4992	615.089	9873.42	
101070	1190	245.378	11.7014	5847.06	10003.4	5168.91	8953.78	91.8748	585.985	9407.76	
105545	1172	231.229	11.7321	5637.37	10576.8	5392.49	9374.57	95.9932	591.52	9496.33	
110218	1155	238.095	11.6354	5742.86	11824.2	5370.56	10425.1	100.135	611.8	9820.8	
115098	1137	240.106	11.6834	5649.96	11971	5273.53	10422.2	104.644	625.736	10043.8	
120194	1120	229.464	11.521	6179.46	12013.4	5335.71	10733	109.503	626.306	10052.9	
125515	1104	297.101	11.4927	6044.38	12030.8	5461.05	10837	114.601	625.665	10042.6	
131072	1087	247.47	11.4882	6002.76	11402	5328.43	10376.3	120.098	616.129	9890.06	
136875	1071	226.891	11.3824	5791.78	10776.8	5148.46	9589.17	125.781	601.504	9656.07	
142935	1055	237.915	11.3826	5801.9	10673	5076.78	9185.78	131.679	599.817	9629.07	
149263	1039	248.316	11.3398	6736.28	11083.7	5829.64	10565.9	137.653	614.226	9859.62	
155872	1023	237.537	11.2604	6036.17	11491.7	5243.4	10573.8	143.606	637.599	10233.6	
162773	1008	227.183	11.0857	6023.81	11301.6	5306.55	10556.5	150.558	612.521	9832.33	
169979	993	230.614	11.0305	5887.21	10658.6	5104.73	9283.99	157.475	611.04	9808.64	
177505	978	228.016	11.0506	5824.13	11467.3	5196.32	10287.3	164.507	626.5	10056	
185364	964	267.635	10.8882	6107.88	11854.8	5302.9	11503.1	172.192	609.389	9782.22	
193571	949	227.608	10.8487	5976.82	11270.8	5375.13	10466.8	179.865	621.009	9968.15	
202141	935	240.642	10.8013	6170.05	11277	5517.65	10192.5	188.164	621.711	9979.38	
211090	921	228.013	10.8027	6096.63	10793.7	5214.98	9595.01	196.955	612.175	9826.8	
220436	907	240.353	10.7325	5950.39	10778.4	5357.22	10099.2	205.878	611.534	9816.54	
230195	894	230.425	10.7648	6517.9	11437.4	5369.13	9909.4	215.016	618.928	9934.85	
240387	880	229.545	10.717	6175	10861.4	5411.36	10392	224.857	616.617	9897.87	
251030	867	226.067	10.6419	6221.45	10951.6	5273.36	9949.25	235.097	620.522	9960.36	
262144	854	223.653	10.6378	6126.46	10813.8	5196.72	9898.13	245.874	617.148	9906.36	
273750	841	223.543	10.6935	5109.39	11586.2	5425.68	10107	257.005	620.583	9961.32	
285870	829	270.205	10.5606	5090.47	10726.2	5047.04	9661.04	268.544	614.75	9868	
298527	816	246.324	10.6839	4912.99	11017.2	5198.53	10215.7	280.76	621.121	9969.94	
311744	804	230.1	10.532	4886.82	10599.5	5320.9	9736.32	293.729	610.555	9800.88	
325546	792	224.747	10.5404	4726.01	10703.3	4982.32	9571.97	306.92	612.283	9828.53	
339959	780	258.974	10.644	5798.72	13759	5230.77	10497.4	320.579	622.355	9989.68	
355010	769	232.77	10.5863	5185.96	11327.7	5360.21	10094.9	335.031	618.618	9929.88	
370728	757	223.25	10.7161	5134.74	10623.5	5001.32	9795.24	350.244	615.945	9887.11	
387141	746	249.33	10.7016	4994.64	11113.9	5079.09	10069.7	365.949	624.885	10030.2	
404281	735	235.374	10.7231	5280.27	11051.7	5323.81	10155.1	382.493	611.985	9823.76	
422180	724	261.05	10.5079	4998.62	10801.1	5150.55	10087	399.599	622.952	9999.23	
440872	713	248.247	10.4161	5396.91	11310	5374.47	9813.46	417.774	619.642	9946.28	
460391	702	243.59	10.4088	5102.56	10964.4	5048.43	10011.4	436.426	625.4	10038.4	
480774	692	258.671	10.4041	5069.36	11034.7	5397.4	10135.8	456.071	620.202	9955.24	
502060	681	232.012	10.7021	5143.91	12044.1	5869.31	10882.5	476.618	620.847	9965.56	
524288	671	229.508	10.6881	5153.5	10721.3	5102.83	9822.65	498.209	614.607	9865.7	
547500	661	228.442	10.5844	5473.52	11128.6	5273.83	9977.31	520.221	620.923	9966.77	
571740	651	247.312	10.4833	5348.69	10834.1	5095.24	9846.39	543.779	614.435	9862.96	
597053	641	232.449	10.5245	5294.85	10494.5	5157.57	9979.72	568.133	616.817	9901.08	
623487	632	229.43	10.6938	5373.42	10724.7	5132.91	9602.85	593.405	617.821	9917.14	
651091	622	231.511	10.3085	5160.77	11258.8	4983.92	9742.77	620.225	615.111	9873.77	
679917	613	225.122	10.2892	5140.29	10704.7	5096.25	9677	647.883	611.604	9817.66	
710020	604	245.033	10.3736	5382.45	12072.8	5403.97	10624.2	676.737	621.518	9976.29	
741455	595	233.613	10.5043	5636.97	11223.5	5215.13	10042	707.484	620.076	9953.21	
774282	586	225.256	10.3202	5464.16	11114.3	5300.34	9989.76	738.666	613.256	9844.1	
808563	577	232.236	10.2888	5310.23	10863.1	5045.06	9759.1	771.939	620.172	9954.75	
844361	568	230.634	10.2586	5274.65	10545.8	5163.73	9646.13	806.234	613.773	9852.37	
881744	560	225	10.5723	5482.14	11378.6	5291.07	10262.5	842.462	620.336	9957.37	
920782	552	259.058	10.4654	5519.93	10824.3	5106.88	9851.45	880	623.543	10008.7	
961548	543	243.094	10.2009	5351.75	10495.4	5186	9528.55	919.239	609.21	9779.36	
1004120	535	248.598	10.3355	5568.22	11844.9	4960.75	9682.24	960.346	615.978	9887.64	
1048576	527	250.474	10.3262	5481.97	10946.9	5132.83	10026.6	1003.07	621.565	9977.05	
1095000	519	244.701	10.3157	5423.89	10849.7	5025.05	9840.08	1047.83	620.609	9961.74	
1143480	512	236.328	10.2106	5441.41	11242.2	5330.08	9841.8	1094.72	616.473	9895.56	
1194106	504	226.19	10.2117	5690.48	10621	5000	9692.46	1143.31	612.851	9837.62	
1246974	496	250	10.238	5760.08	10621	5020.16	10274.2	1194.58	613.71	9851.35	
1302182	489	237.219	10.6697	5519.43	11224.9	4905.93	9938.65	1247.46	621.28	9972.48	
1359835	482	230.29	10.2806	5724.07	10989.6	5006.22	9917.01	1303.13	624.612	10025.8	
1420040	474	229.958	10.4682	8293.25	14833.3	6474.68	14194.1	1361.22	614.595	9865.52	
1482910	467	224.839	10.6312	6000	10766.6	5044.97	9852.25	1421.79	618.803	9932.85	
1548564	460	247.826	10.1878	6280.43	14904.3	5258.7	10573.9	1485.03	623.939	10015	
1617125	453	233.996	10.2191	6035.32	10971.3	5048.57	10737.3	1551.11	614.351	9861.62	
1688722	447	250.559	10.2349	5720.36	10568.2	5248.32	10588.4	1620.15	620.226	9955.62	
1763488	440	234.091	10.1732	6150	10665.9	5450	10270.5	1692.52	615.098	9873.56	
1841564	433	247.113	10.1715	5986.14	10863.7	5085.45	10219.4	1767.59	621.196	9971.14	
1923097	427	250.585	10.2814	6662.76	11948.5	5355.97	10768.1	1846.3	627.012	10064.2	
2008240	420	230.952	10.2676	5740.48	11645.2	5552.38	10654.8	1928.11	619.326	9941.22	
2097152	414	222.222	10.1882	4978.26	10954.1	5620.77	10830.9	2014.01	624.234	10019.7	
2190001	408	333.333	10.2216	5232.84	10740.2	5281.86	10571.1	2103.96	614.478	9863.65	
2286960	402	238.806	10.3233	4900.5	10664.2	5027.36	9398.01	2197.25	613.025	9840.4	
2388213	396	232.323	10.2798	4873.74	11532.8	5184.34	10267.7	2294.53	622.071	9985.13	
2493948	390	251.282	10.3486	4794.87	10807.7	5115.38	9620.51	2396.71	619.392	9942.28	
2604365	384	231.771	10.581	5104.17	10695.3	5122.4	9986.98	2502.96	619.721	9947.54	
2719670	378	246.032	10.4498	6666.67	10857.1	5031.75	9880.95	2614.47	626.767	10060.3	
2840080	373	235.925	10.1546	5174.26	10423.6	5013.4	9522.79	2730.58	611.201	9811.22	
2965821	367	256.131	10.0988	5125.34	10531.3	4899.18	9267.03	2852.35	604.297	9700.75	
3097129	362	270.718	10.103	5580.11	11314.9	5104.97	9908.84	2978.65	619.95	9951.2	
3234251	356	247.191	10.343	5028.09	11050.6	4991.57	9887.64	3110.96	624.857	10029.7	
3377443	351	230.769	10.1634	5501.42	11065.5	4888.89	9330.48	3249.38	607.376	9750.02	
