1	65536	320.435	51.59	439.865	775.787	322.937	399.902	0	1	48	
2	51496	271.808	30.9247	401.293	721.085	334.24	401.973	0	1.98248	63.7197	
3	44722	247.171	24.3057	412.146	747.216	363.401	445.843	0	2.94817	79.1707	
4	40463	252.527	22.7677	429.627	773.521	371.45	464.573	0	3.89885	94.3815	
5	37442	243.871	22.627	435.34	779.365	395.385	492.976	0	4.83401	109.344	
6	35141	236.021	20.9679	487.152	811.559	379.101	485.331	0	5.76111	124.178	
7	33306	242.959	84.6952	523.509	907.104	495.646	528.794	0	6.66997	138.72	
8	31795	256.864	91.8541	519.704	867.904	533.763	546.973	0	7.56537	153.046	
9	30518	232.42	93.1035	549.807	928.042	533.849	557.933	0	8.45868	167.339	
10	29420	241.061	89.4392	556.05	915.5	580.591	593.202	0	9.3327	181.323	
11	28461	252.943	77.6821	561.33	914.304	541.653	580.303	0	10.2029	195.247	
12	27612	231.638	69.8187	531.327	942.996	549.652	618.065	0	11.0593	208.949	
13	26854	243.614	100.948	588.069	1007.63	580.845	609.481	0	11.914	222.624	
14	26171	248.787	113.252	596.5	988.231	656.643	604.983	0	12.7575	236.12	
15	25550	225.01	105.148	625.91	997.299	652.877	617.573	0	13.6103	249.765	
16	24983	227.034	113.292	661.65	1065.8	722.691	654.325	0	14.4407	263.051	
17	24462	244.992	109.262	623.947	1008.3	664.5	612.174	0	15.2589	276.142	
18	23980	234.57	105.477	637.114	1047.54	749.416	666.514	0	16.0741	289.186	
19	23534	222.104	98.3079	684.074	1047.63	686.241	657.687	0	16.8735	301.975	
20	23117	246.831	95.1897	671.194	1102.91	733.789	711.727	0	17.6913	315.061	
21	22728	263.024	89.6356	666.667	1109.86	711.589	707.057	0	18.5022	328.034	
22	22364	258.764	83.836	652.388	1115.23	757.557	752.638	0	19.2844	340.55	
23	22020	259.491	83.4459	692.098	1131.97	706.585	744.369	0	20.0801	353.281	
24	21697	243.306	80.664	701.295	1173.2	692.446	729.778	0	20.8805	366.088	
25	21391	228.32	80.4151	641.064	1180.4	657.005	725.071	0	21.643	378.288	
26	21101	225.582	84.4619	680.821	1152.93	689.019	727.217	0	22.4269	390.83	
27	20826	221.982	87.3018	927.35	1196.92	763.325	760.972	0	23.2047	403.275	
28	20564	247.325	88.9835	776.405	1158.33	838.65	795.857	0	23.9612	415.379	
29	20315	226.877	90.3834	771.794	1203	842.235	772.237	0	24.7398	427.838	
31	19849	241.272	95.2839	833.392	1180.87	913.598	751.121	0	26.2732	452.371	
32	19631	245.275	96.1665	839.438	1154.19	924.558	773.725	0	27.0284	464.454	
33	19422	246.216	93.9812	877.613	1234.63	947.328	771.393	0	27.7843	476.549	
35	19028	245.743	89.1288	900.357	1222.09	949.653	829.777	0	29.3012	500.819	
36	18843	232.819	91.1037	865.414	1189.04	969.379	850.608	0	30.0132	512.211	
38	18492	226.044	84.015	863.454	1224.75	956.035	863.617	0	31.499	535.984	
40	18165	289.127	81.4836	890.889	1237.1	991.027	914.891	0	32.9532	559.25	
